CustomerID,AnnualIncome,Industry
3945,30754,Transport
3946,58000,Diversified
3947,42000,Banking and Finance
3948,58000,Media
3949,30767,Food and Beverages
3950,76000,Transport
3951,74000,Information Technology
3952,56650,Information Technology
3953,74800,Investment
3954,196000,HealthCare
3955,98000,Transport
3956,100000,Education
3957,232000,Electronics
3958,76000,Property
3959,73040,Property
3960,83000,Communications
3961,80100,Investment
3962,65000,Transport
3963,48520,Energy and Utility
3964,51000,Design
3965,49000,Manufacturing
3966,100100,Energy and Utility
3967,74840,Electronics
3968,83000,Government
3969,50400,HealthCare
3970,202500,Communications
3971,34400,Security
3972,48520,Retail
3973,201600,Investment
3974,78000,HealthCare
3975,78000,Property
3976,39000,Electronics
3977,110850,Investment
3978,45000,Property
3979,52000,Property
3980,52920,Accounting
3981,47000,Energy and Utility
3982,80000,Information Technology
3983,75000,Investment
3984,90000,Education
3985,199100,Information Technology
3986,78000,Information Technology
3987,75000,Government
3988,204700,Education
3989,51000,Diversified
3990,56000,Investment
3991,49800,Property
3992,206860,Investment
3993,51000,Accounting
3994,82600,Investment
3995,79500,Investment
3996,58000,Manufacturing
3997,207100,Transport
3998,54520,Transport
3999,30896,Diversified
4000,51000,Security
4001,111720,Retail
4002,63420,HealthCare
4003,78612,Consulting
4004,154884,HealthCare
4005,340956,Information Technology
4006,110700,HealthCare
4007,99984,Banking and Finance
4008,90000,Electronics
4009,82860,Hospitality
4010,68040,Agribusiness
4011,340956,HealthCare
4012,90660,Media
4013,88920,Government
4014,88920,Manufacturing
4015,117900,Media
4016,69408,Transport
4017,75012,Information Technology
4018,82860,Investment
4019,67680,Food and Beverages
4020,63948,Banking and Finance
4021,69408,Information Technology
4022,82860,Food and Beverages
4023,88920,Transport
4024,60624,Food and Beverages
4025,116040,Design
4026,140004,Electronics
4027,68040,Food and Beverages
4028,105120,Energy and Utility
4029,69756,Property
4030,133224,Transport
4031,97140,HealthCare
4032,260004,Security
4033,78840,Accounting
4034,81048,Energy and Utility
4035,130008,Transport
4036,153264,Property
4037,130740,Diversified
4038,300000,Banking and Finance
4039,63624,Diversified
4040,72156,Media
4041,97140,Property
4042,78612,Security
4043,67344,Security
4044,105120,Transport
4045,165672,Retail
4046,116040,Banking and Finance
4047,122868,Food and Beverages
4048,99984,Transport
4049,133224,Banking and Finance
4050,72000,Accounting
4051,62520,Government
4052,249276,Hospitality
4053,147996,HealthCare
4054,79200,Entertainment
4055,78612,Manufacturing
4056,117900,Food and Beverages
4057,89400,Transport
4058,78612,Government
4059,140004,Government
4060,154884,Transport
4061,82752,Transport
4062,110700,Design
4063,145872,Government
4064,145872,Diversified
4065,116040,Agribusiness
4066,85176,HealthCare
4067,110664,Banking and Finance
4068,60324,Accounting
4069,116040,Transport
4070,116040,Transport
4071,120000,Education
4072,72000,Energy and Utility
4073,78960,Manufacturing
4074,135492,HealthCare
4075,393600,Manufacturing
4076,62244,Transport
4077,69408,Transport
4078,62244,Hospitality
4079,82860,Marine
4080,112716,Energy and Utility
4081,60000,Electronics
4082,80868,Security
4083,70092,Transport
4084,100152,Media
4085,120000,Banking and Finance
4086,138000,Food and Beverages
4087,63420,HealthCare
4088,60000,HealthCare
4089,73344,Accounting
4090,96000,Data Storage
4091,82560,Manufacturing
4092,63420,Information Technology
4093,154884,Transport
4094,90000,Property
4095,133224,Manufacturing
4096,62364,Energy and Utility
4097,165672,Agribusiness
4098,260004,Transport
4099,110700,Information Technology
4100,88920,Government
4101,78960,Transport
4102,84312,Transport
4103,116040,Manufacturing
4104,75012,Security
4105,60324,Design
4106,69672,Banking and Finance
4107,60096,Education
4108,70092,Information Technology
4109,140004,Banking and Finance
4110,81048,Retail
4111,73080,Service
4112,80868,Communications
4113,84312,Security
4114,130008,Banking and Finance
4115,129876,Property
4116,72000,Accounting
4117,81048,Consulting
4118,63624,Banking and Finance
4119,62520,Agribusiness
4120,165672,Banking and Finance
4121,67344,Transport
4122,72156,Retail
4123,165672,Energy and Utility
4124,111000,Hospitality
4125,110664,Agribusiness
4126,249276,Energy and Utility
4127,105120,Manufacturing
4128,77988,Property
4129,60600,Transport
4130,60324,Accounting
4131,111000,Food and Beverages
4132,130008,Energy and Utility
4133,60324,HealthCare
4134,67680,Food and Beverages
4135,65520,Transport
4136,249276,Information Technology
4137,130740,Manufacturing
4138,82752,Marine
4139,92724,HealthCare
4140,112716,Transport
4141,217200,Data Storage
4142,153264,HealthCare
4143,112716,Design
4144,80868,Electronics
4145,62364,Transport
4146,67680,HealthCare
4147,86616,Service
4148,112716,Energy and Utility
4149,75012,HealthCare
4150,68040,Data Storage
4151,112716,Transport
4152,133224,Transport
4153,82860,Manufacturing
4154,65520,Media
4155,90228,Electronics
4156,393600,Marine
4157,129336,Transport
4158,133224,Energy and Utility
4159,150444,Logistics
4160,147996,Manufacturing
4161,112716,Media
4162,63420,Consulting
4163,90228,Diversified
4164,70092,Electronics
4165,249276,Manufacturing
4166,72000,Retail
4167,60600,Transport
4168,62160,Transport
4169,99984,Transport
4170,78612,Banking and Finance
4171,110508,HealthCare
4172,63624,Information Technology
4173,62160,Consulting
4174,86616,Manufacturing
4175,82860,Diversified
4176,110700,Accounting
4177,96000,Retail
4178,69756,Banking and Finance
4179,86616,Banking and Finance
4180,82860,Transport
4181,60000,Security
4182,99984,Hospitality
4183,79200,Retail
4184,62160,Transport
4185,62964,Manufacturing
4186,129336,Transport
4187,60624,Manufacturing
4188,165672,Transport
4189,300000,Information Technology
4190,69408,Marine
4191,75012,Government
4192,81120,Information Technology
4193,96612,Transport
4194,96000,HealthCare
4195,62244,Accounting
4196,133224,Electronics
4197,60096,Transport
4198,120000,Energy and Utility
4199,70800,Electronics
4200,70092,Food and Beverages
4201,129480,Transport
4202,97140,HealthCare
4203,145872,Government
4204,81048,Electronics
4205,111720,Food and Beverages
4206,86616,Transport
4207,60600,Marine
4208,97140,Banking and Finance
4209,90660,Transport
4210,67344,Transport
4211,127440,Banking and Finance
4212,130740,Entertainment
4213,60324,Communications
4214,183048,Education
4215,110664,Banking and Finance
4216,69756,Diversified
4217,99984,Communications
4218,62520,Entertainment
4219,82752,Data Storage
4220,70800,Information Technology
4221,112716,Investment
4222,110508,Design
4223,249276,Transport
4224,86616,Transport
4225,86616,Manufacturing
4226,110700,Transport
4227,249276,Accounting
4228,147996,Marine
4229,72000,Investment
4230,105120,Information Technology
4231,82860,Investment
4232,99984,Banking and Finance
4233,72000,Accounting
4234,129336,HealthCare
4235,60624,Energy and Utility
4236,64476,Manufacturing
4237,86616,Manufacturing
4238,70800,Security
4239,78960,Marine
4240,129480,Transport
4241,260004,Marine
4242,72000,Transport
4243,63948,Transport
4244,111720,Accounting
4245,208440,Transport
4246,72156,Food and Beverages
4247,62520,Government
4248,90228,Entertainment
4249,62964,HealthCare
4250,78612,HealthCare
4251,62160,Investment
4252,85176,Property
4253,110700,Banking and Finance
4254,80868,Government
4255,84000,Banking and Finance
4256,393600,Communications
4257,73080,Electronics
4258,125040,HealthCare
4259,60000,Manufacturing
4260,72156,Diversified
4261,81048,Agribusiness
4262,110664,Government
4263,392556,Manufacturing
4264,63624,Communications
4265,111000,Marine
4266,116040,Government
4267,70092,Electronics
4268,90228,Marine
4269,88920,Communications
4270,94680,Marine
4271,84000,Banking and Finance
4272,140004,Transport
4273,69408,Marine
4274,85176,HealthCare
4275,135492,HealthCare
4276,130740,Electronics
4277,129876,Transport
4278,82752,Media
4279,249276,Electronics
4280,82752,Security
4281,249276,Government
4282,84312,Transport
4283,96612,Banking and Finance
4284,110700,Transport
4285,183048,Information Technology
4286,111720,Agribusiness
4287,260004,HealthCare
4288,73344,Manufacturing
4289,63948,Government
4290,69756,Logistics
4291,70092,Security
4292,86616,Food and Beverages
4293,130008,Food and Beverages
4294,82860,Food and Beverages
4295,105708,Manufacturing
4296,80868,Transport
4297,116040,Government
4298,127440,Property
4299,61152,Manufacturing
4300,70092,Transport
4301,67344,Entertainment
4302,260004,Transport
4303,62964,Electronics
4304,62964,Transport
4305,86616,Media
4306,153264,Transport
4307,81048,Electronics
4308,60624,HealthCare
4309,183048,Transport
4310,135492,Property
4311,111000,Transport
4312,86616,Agribusiness
4313,62520,Government
4314,133224,Communications
4315,105708,Communications
4316,90228,HealthCare
4317,77988,Banking and Finance
4318,110508,Retail
4319,62160,Food and Beverages
4320,105708,Data Storage
4321,393600,Accounting
4322,63624,Manufacturing
4323,68040,HealthCare
4324,61080,HealthCare
4325,111720,Banking and Finance
4326,62964,Transport
4327,99984,Accounting
4328,86616,Food and Beverages
4329,86616,Consulting
4330,116040,Security
4331,69408,Transport
4332,66324,Media
4333,140004,Communications
4334,393600,Banking and Finance
4335,105708,Government
4336,125040,Banking and Finance
4337,393600,Energy and Utility
4338,147996,Communications
4339,63624,Transport
4340,105708,Manufacturing
4341,61080,Service
4342,340956,Electronics
4343,153264,Transport
4344,208440,Transport
4345,147996,Design
4346,68040,Transport
4347,78840,Food and Beverages
4348,61800,Transport
4349,110700,Security
4350,150444,Agribusiness
4351,79200,Manufacturing
4352,82860,Energy and Utility
4353,86616,HealthCare
4354,147996,Manufacturing
4355,69672,Consulting
4356,89400,Security
4357,135492,Banking and Finance
4358,86616,Manufacturing
4359,70092,Information Technology
4360,72000,Energy and Utility
4361,61800,Banking and Finance
4362,86616,Manufacturing
4363,105708,HealthCare
4364,153264,Food and Beverages
4365,69408,Design
4366,117900,Transport
4367,135492,Banking and Finance
4368,73080,Investment
4369,62364,Transport
4370,63624,Communications
4371,79200,Transport
4372,129876,Diversified
4373,84924,Service
4374,127440,HealthCare
4375,90228,Banking and Finance
4376,62364,Investment
4377,60600,HealthCare
4378,90228,Information Technology
4379,129336,Banking and Finance
4380,80868,Manufacturing
4381,62964,Communications
4382,112716,Property
4383,60324,Manufacturing
4384,105120,Transport
4385,62364,Government
4386,79200,HealthCare
4387,69408,Transport
4388,77988,Electronics
4389,61800,Energy and Utility
4390,70092,Banking and Finance
4391,111000,Information Technology
4392,80868,HealthCare
4393,130740,Government
4394,72000,Service
4395,69408,Hospitality
4396,110700,Food and Beverages
4397,81048,Manufacturing
4398,67680,Information Technology
4399,70800,Communications
4400,85176,Banking and Finance
4401,90000,Manufacturing
4402,99984,Food and Beverages
4403,165672,Service
4404,70800,Consulting
4405,105708,Energy and Utility
4406,90228,Accounting
4407,129336,Transport
4408,60000,Transport
4409,61800,Accounting
4410,69408,Manufacturing
4411,122868,Service
4412,84000,Banking and Finance
4413,116040,Manufacturing
4414,100152,Agribusiness
4415,96612,Hospitality
4416,69672,HealthCare
4417,249276,Banking and Finance
4418,69408,Media
4419,393600,Transport
4420,63624,Banking and Finance
4421,60624,Data Storage
4422,260004,HealthCare
4423,111000,Banking and Finance
4424,86616,HealthCare
4425,63420,Transport
4426,62520,Accounting
4427,70800,Accounting
4428,68040,Data Storage
4429,82860,Marine
4430,117900,Energy and Utility
4431,62520,Government
4432,82860,Banking and Finance
4433,260004,Hospitality
4434,110664,Manufacturing
4435,84924,HealthCare
4436,63624,Property
4437,110700,HealthCare
4438,127440,Food and Beverages
4439,72156,Media
4440,65520,Food and Beverages
4441,77988,Diversified
4442,88920,HealthCare
4443,105708,Banking and Finance
4444,110508,Education
4445,125040,HealthCare
4446,69672,Government
4447,340956,Information Technology
4448,249276,Transport
4449,112716,Marine
4450,105708,Banking and Finance
4451,111720,HealthCare
4452,165672,HealthCare
4453,78960,Information Technology
4454,61152,Transport
4455,63420,Banking and Finance
4456,63948,Agribusiness
4457,129336,Transport
4458,72000,Entertainment
4459,62364,Security
4460,145872,HealthCare
4461,92724,Logistics
4462,69408,Information Technology
4463,165672,Diversified
4464,63420,Retail
4465,300000,Communications
4466,75012,Energy and Utility
4467,86616,Accounting
4468,61152,Electronics
4469,94680,Banking and Finance
4470,79200,Transport
4471,73344,HealthCare
4472,117900,Banking and Finance
4473,340956,Manufacturing
4474,96000,Transport
4475,153264,Manufacturing
4476,69756,Manufacturing
4477,80868,Banking and Finance
4478,62964,Banking and Finance
4479,129480,Hospitality
4480,62520,Manufacturing
4481,90000,Accounting
4482,110700,Energy and Utility
4483,70092,Manufacturing
4484,68040,Property
4485,96612,Property
4486,60000,Manufacturing
4487,72000,Energy and Utility
4488,62364,Retail
4489,70800,Government
4490,96000,HealthCare
4491,111720,Diversified
4492,62364,Information Technology
4493,127440,Agribusiness
4494,77988,Government
4495,63948,Transport
4496,70800,Property
4497,86616,Government
4498,85176,Manufacturing
4499,260004,Property
4500,62244,Banking and Finance
4501,130008,Information Technology
4502,88920,Property
4503,82560,Retail
4504,133224,Energy and Utility
4505,60000,Banking and Finance
4506,129336,Information Technology
4507,110664,Information Technology
4508,86616,Design
4509,63420,Property
4510,393600,Communications
4511,81120,Electronics
4512,116040,Service
4513,70092,Design
4514,62244,Information Technology
4515,110700,Service
4516,249276,Transport
4517,65520,Transport
4518,70800,Hospitality
4519,165672,Banking and Finance
4520,90228,Information Technology
4521,150444,Electronics
4522,154884,Government
4523,64476,Marine
4524,130008,Government
4525,125040,Marine
4526,147996,HealthCare
4527,112716,HealthCare
4528,393600,HealthCare
4529,110700,Electronics
4530,61152,Agribusiness
4531,88920,Transport
4532,129336,Consulting
4533,86616,Electronics
4534,81120,Communications
4535,67680,Diversified
4536,110700,Transport
4537,340956,Banking and Finance
4538,63948,Education
4539,77988,Retail
4540,82860,Retail
4541,89400,Security
4542,81048,Food and Beverages
4543,60096,Transport
4544,72156,Diversified
4545,153264,HealthCare
4546,68040,Electronics
4547,97140,Education
4548,70092,Transport
4549,69672,Investment
4550,122868,Transport
4551,112716,Marine
4552,105708,HealthCare
4553,70092,Manufacturing
4554,86616,Manufacturing
4555,81048,Consulting
4556,96000,Transport
4557,81048,Retail
4558,138000,HealthCare
4559,208440,HealthCare
4560,393600,Energy and Utility
4561,63624,Transport
4562,393600,Investment
4563,105708,Banking and Finance
4564,130008,Information Technology
4565,90660,Food and Beverages
4566,78612,Government
4567,63948,Transport
4568,82860,Electronics
4569,69408,Banking and Finance
4570,130008,Government
4571,82560,Security
4572,72000,Information Technology
4573,165672,Banking and Finance
4574,72156,Banking and Finance
4575,66324,Transport
4576,62160,Entertainment
4577,133224,HealthCare
4578,60600,Retail
4579,89400,Food and Beverages
4580,60324,Accounting
4581,138000,Property
4582,70092,Marine
4583,84312,Retail
4584,86616,Manufacturing
4585,129336,Transport
4586,69756,HealthCare
4587,84924,Transport
4588,65520,Transport
4589,129480,Energy and Utility
4590,249276,Communications
4591,116040,Transport
4592,127440,Information Technology
4593,135492,Manufacturing
4594,66324,Energy and Utility
4595,78840,Transport
4596,62520,Transport
4597,96000,Information Technology
4598,65520,Marine
4599,129480,Transport
4600,78960,Transport
4601,73344,Manufacturing
4602,125040,Banking and Finance
4603,165672,Manufacturing
4604,133224,Government
4605,96000,Education
4606,145872,Banking and Finance
4607,208440,Banking and Finance
4608,129336,Manufacturing
4609,79200,Electronics
4610,154884,HealthCare
4611,393600,Information Technology
4612,62964,Banking and Finance
4613,130008,Transport
4614,112716,Communications
4615,62364,Banking and Finance
4616,260004,Accounting
4617,72156,Design
4618,165672,Government
4619,77988,Transport
4620,73344,HealthCare
4621,86616,Government
4622,68040,Transport
4623,117900,Agribusiness
4624,69408,Food and Beverages
4625,70092,Banking and Finance
4626,84312,Government
4627,61152,Information Technology
4628,127440,Marine
4629,110508,Manufacturing
4630,70092,Banking and Finance
4631,78840,Agribusiness
4632,154884,Design
4633,73080,Security
4634,81048,Banking and Finance
4635,116040,Marine
4636,73344,Banking and Finance
4637,69756,Service
4638,67344,Transport
4639,105708,Manufacturing
4640,96000,Transport
4641,62244,Accounting
4642,75012,Manufacturing
4643,61800,Education
4644,78960,Entertainment
4645,60324,Transport
4646,392556,Transport
4647,90000,Banking and Finance
4648,84924,HealthCare
4649,88920,Agribusiness
4650,120000,Property
4651,110508,Retail
4652,147996,Diversified
4653,60624,Transport
4654,96612,Transport
4655,105708,Agribusiness
4656,96000,Information Technology
4657,340956,Education
4658,61800,Food and Beverages
4659,129876,Government
4660,72156,Food and Beverages
4661,60324,HealthCare
4662,130008,Accounting
4663,110508,Communications
4664,86616,Consulting
4665,78840,Manufacturing
4666,79200,Retail
4667,122868,Data Storage
4668,77988,Electronics
4669,69756,Government
4670,86616,Security
4671,66324,Manufacturing
4672,63624,Data Storage
4673,73080,HealthCare
4674,110508,Electronics
4675,63948,Energy and Utility
4676,65520,HealthCare
4677,73080,Banking and Finance
4678,60096,Food and Beverages
4679,70800,Government
4680,62364,Retail
4681,97140,Media
4682,116040,Food and Beverages
4683,73344,Information Technology
4684,96000,Transport
4685,112716,Electronics
4686,85176,Transport
4687,133224,Banking and Finance
4688,82560,Electronics
4689,84000,Transport
4690,133224,Manufacturing
4691,80868,Electronics
4692,82860,Transport
4693,140004,Transport
4694,165672,Electronics
4695,100152,Data Storage
4696,70800,Transport
4697,130008,Transport
4698,393600,Government
4699,133224,Transport
4700,129480,Transport
4701,79200,Electronics
4702,81048,Energy and Utility
4703,127440,Marine
4704,86616,Information Technology
4705,70092,Security
4706,150444,HealthCare
4707,86616,Accounting
4708,80868,Transport
4709,89400,Banking and Finance
4710,130740,Communications
4711,112716,Diversified
4712,183048,Retail
4713,130008,Food and Beverages
4714,73080,Manufacturing
4715,61800,Accounting
4716,84000,Security
4717,392556,Manufacturing
4718,145872,HealthCare
4719,73344,Government
4720,105708,Transport
4721,116040,Agribusiness
4722,70800,Media
4723,117900,Transport
4724,75012,Agribusiness
4725,393600,Manufacturing
4726,99984,Media
4727,300000,Transport
4728,94680,Information Technology
4729,94680,Marine
4730,97140,Data Storage
4731,61152,Banking and Finance
4732,62364,Manufacturing
4733,60096,Manufacturing
4734,85176,Transport
4735,129480,HealthCare
4736,62160,Property
4737,112716,Investment
4738,150444,Energy and Utility
4739,85176,Transport
4740,165672,Manufacturing
4741,99984,Banking and Finance
4742,125040,Accounting
4743,129336,Manufacturing
4744,129336,Government
4745,125040,Transport
4746,97140,Retail
4747,92724,HealthCare
4748,81120,Diversified
4749,90000,Electronics
4750,70092,Service
4751,66324,Transport
4752,340956,Information Technology
4753,129876,Consulting
4754,70800,Transport
4755,260004,Information Technology
4756,94680,Banking and Finance
4757,82560,HealthCare
4758,82560,Consulting
4759,392556,Service
4760,63420,Security
4761,183048,Banking and Finance
4762,72156,Investment
4763,112716,Government
4764,112716,HealthCare
4765,165672,Communications
4766,116040,Transport
4767,70800,Banking and Finance
4768,140004,Accounting
4769,90228,Electronics
4770,92724,Government
4771,99984,Retail
4772,80868,Manufacturing
4773,90660,Transport
4774,73080,Communications
4775,133224,Data Storage
4776,92724,Accounting
4777,72000,Security
4778,165672,HealthCare
4779,69408,Hospitality
4780,61800,HealthCare
4781,249276,Security
4782,112716,Design
4783,129336,Agribusiness
4784,111000,HealthCare
4785,147996,Banking and Finance
4786,129336,HealthCare
4787,78612,Hospitality
4788,79200,Communications
4789,97140,Agribusiness
4790,61800,Manufacturing
4791,78960,Diversified
4792,340956,HealthCare
4793,249276,Transport
4794,78612,Education
4795,153264,Service
4796,63948,Electronics
4797,133224,Transport
4798,67344,Energy and Utility
4799,217200,Accounting
4800,78960,Banking and Finance
4801,112716,Energy and Utility
4802,127440,Government
4803,147996,HealthCare
4804,88920,HealthCare
4805,105708,Entertainment
4806,90660,Food and Beverages
4807,125040,Service
4808,150444,Food and Beverages
4809,99984,Marine
4810,130008,Electronics
4811,82860,Manufacturing
4812,260004,Electronics
4813,82560,Manufacturing
4814,72000,Security
4815,125040,Diversified
4816,393600,Communications
4817,120000,Education
4818,125040,Electronics
4819,82860,Marine
4820,165672,Retail
4821,147996,Food and Beverages
4822,69408,Banking and Finance
4823,96000,Food and Beverages
4824,75012,Food and Beverages
4825,249276,Agribusiness
4826,111720,Transport
4827,125040,Transport
4828,68040,Energy and Utility
4829,82752,Entertainment
4830,72000,Investment
4831,260004,Manufacturing
4832,62244,Data Storage
4833,82560,Manufacturing
4834,86616,Manufacturing
4835,70800,Media
4836,249276,Manufacturing
4837,165672,Government
4838,147996,Marine
4839,61080,Transport
4840,117900,Property
4841,100152,Investment
4842,96000,Security
4843,60624,Transport
4844,393600,HealthCare
4845,99984,Information Technology
4846,84312,HealthCare
4847,112716,Electronics
4848,129876,Banking and Finance
4849,116040,Retail
4850,300000,Communications
4851,122868,Retail
4852,90660,Transport
4853,81048,Information Technology
4854,127440,Retail
4855,60324,Information Technology
4856,110508,Manufacturing
4857,70800,Design
4858,70092,HealthCare
4859,116040,Transport
4860,120000,Manufacturing
4861,61080,Energy and Utility
4862,300000,Investment
4863,60624,Communications
4864,130740,Diversified
4865,129336,Property
4866,73080,Banking and Finance
4867,122868,Accounting
4868,72156,Banking and Finance
4869,61152,Investment
4870,105708,HealthCare
4871,63624,Transport
4872,112716,Accounting
4873,96612,Property
4874,62520,Service
4875,129480,Government
4876,300000,Banking and Finance
4877,63948,Government
4878,94680,Design
4879,62244,Retail
4880,208440,Manufacturing
4881,133224,Food and Beverages
4882,120000,Marine
4883,125040,Electronics
4884,153264,Transport
4885,69672,HealthCare
4886,117900,Government
4887,60324,Transport
4888,96000,Manufacturing
4889,72000,Agribusiness
4890,80868,HealthCare
4891,116040,HealthCare
4892,153264,Transport
4893,112716,Banking and Finance
4894,69408,Government
4895,260004,Information Technology
4896,78960,Diversified
4897,130008,Security
4898,62244,Information Technology
4899,82560,Information Technology
4900,129336,Accounting
4901,84000,Retail
4902,62520,Manufacturing
4903,84312,Diversified
4904,86616,Education
4905,82860,Diversified
4906,133224,Transport
4907,82860,Transport
4908,249276,Banking and Finance
4909,88920,Diversified
4910,130008,Food and Beverages
4911,69672,Electronics
4912,67680,Information Technology
4913,110508,Transport
4914,75012,Information Technology
4915,340956,Food and Beverages
4916,66324,Media
4917,111720,Banking and Finance
4918,100152,HealthCare
4919,73080,HealthCare
4920,72000,Food and Beverages
4921,140004,Property
4922,84924,Diversified
4923,88920,Marine
4924,183048,Transport
4925,63420,Agribusiness
4926,110700,HealthCare
4927,129876,Accounting
4928,78840,Government
4929,183048,Service
4930,117900,Government
4931,84312,Government
4932,111720,Investment
4933,60096,Transport
4934,116040,Government
4935,208440,Electronics
4936,86616,HealthCare
4937,86616,Education
4938,153264,Government
4939,72000,Transport
4940,70092,HealthCare
4941,69672,Agribusiness
4942,110700,Manufacturing
4943,145872,HealthCare
4944,105708,Transport
4945,100152,Service
4946,96000,Food and Beverages
4947,147996,Manufacturing
4948,208440,Transport
4949,81120,Agribusiness
4950,105708,Banking and Finance
4951,62964,Investment
4952,97140,Food and Beverages
4953,84000,Manufacturing
4954,97140,Entertainment
4955,78960,HealthCare
4956,72156,Service
4957,100152,Consulting
4958,116040,Manufacturing
4959,70092,Transport
4960,66324,Energy and Utility
4961,89400,Service
4962,393600,Diversified
4963,64476,Banking and Finance
4964,217200,Banking and Finance
4965,300000,Transport
4966,112716,Manufacturing
4967,153264,Banking and Finance
4968,82752,Marine
4969,111720,Food and Beverages
4970,85176,HealthCare
4971,116040,Marine
4972,392556,Manufacturing
4973,260004,Manufacturing
4974,67344,Diversified
4975,64476,Transport
4976,217200,Food and Beverages
4977,81120,Food and Beverages
4978,97140,Education
4979,150444,Communications
4980,96612,Manufacturing
4981,62160,Banking and Finance
4982,129480,Electronics
4983,65520,Food and Beverages
4984,61152,Energy and Utility
4985,86616,Design
4986,110700,Transport
4987,340956,Design
4988,99984,Banking and Finance
4989,62520,Food and Beverages
4990,112716,Government
4991,89400,Agribusiness
4992,85176,Food and Beverages
4993,72000,Government
4994,392556,Marine
4995,78612,Property
4996,63624,Property
4997,260004,Security
4998,165672,HealthCare
4999,129336,Banking and Finance
5000,82860,Manufacturing
5001,111720,Retail
5002,63420,HealthCare
5003,78612,Consulting
5004,154884,HealthCare
5005,340956,Information Technology
5006,110700,HealthCare
5007,99984,Banking and Finance
5008,90000,Electronics
5009,82860,Hospitality
5010,68040,Agribusiness
5011,340956,HealthCare
5012,90660,Media
5013,88920,Government
5014,88920,Manufacturing
5015,117900,Media
5016,69408,Transport
5017,75012,Information Technology
5018,82860,Investment
5019,67680,Food and Beverages
5020,63948,Banking and Finance
5021,69408,Information Technology
5022,82860,Food and Beverages
5023,88920,Transport
5024,60624,Food and Beverages
5025,116040,Design
5026,140004,Electronics
5027,68040,Food and Beverages
5028,105120,Energy and Utility
5029,69756,Property
5030,133224,Transport
5031,97140,HealthCare
5032,260004,Security
5033,78840,Accounting
5034,81048,Energy and Utility
5035,130008,Transport
5036,153264,Property
5037,130740,Diversified
5038,300000,Banking and Finance
5039,63624,Diversified
5040,72156,Media
5041,97140,Property
5042,78612,Security
5043,67344,Security
5044,105120,Transport
5045,165672,Retail
5046,116040,Banking and Finance
5047,122868,Food and Beverages
5048,99984,Transport
5049,133224,Banking and Finance
5050,72000,Accounting
5051,62520,Government
5052,249276,Hospitality
5053,147996,HealthCare
5054,79200,Entertainment
5055,78612,Manufacturing
5056,117900,Food and Beverages
5057,89400,Transport
5058,78612,Government
5059,140004,Government
5060,154884,Transport
5061,82752,Transport
5062,110700,Design
5063,145872,Government
5064,145872,Diversified
5065,116040,Agribusiness
5066,85176,HealthCare
5067,110664,Banking and Finance
5068,60324,Accounting
5069,116040,Transport
5070,116040,Transport
5071,120000,Education
5072,72000,Energy and Utility
5073,78960,Manufacturing
5074,135492,HealthCare
5075,393600,Manufacturing
5076,62244,Transport
5077,69408,Transport
5078,62244,Hospitality
5079,82860,Marine
5080,112716,Energy and Utility
5081,60000,Electronics
5082,80868,Security
5083,70092,Transport
5084,100152,Media
5085,120000,Banking and Finance
5086,138000,Food and Beverages
5087,63420,HealthCare
5088,60000,HealthCare
5089,73344,Accounting
5090,96000,Data Storage
5091,82560,Manufacturing
5092,63420,Information Technology
5093,154884,Transport
5094,90000,Property
5095,133224,Manufacturing
5096,62364,Energy and Utility
5097,165672,Agribusiness
5098,260004,Transport
5099,110700,Information Technology
5100,88920,Government
5101,78960,Transport
5102,84312,Transport
5103,116040,Manufacturing
5104,75012,Security
5105,60324,Design
5106,69672,Banking and Finance
5107,60096,Education
5108,70092,Information Technology
5109,140004,Banking and Finance
5110,81048,Retail
5111,73080,Service
5112,80868,Communications
5113,84312,Security
5114,130008,Banking and Finance
5115,129876,Property
5116,72000,Accounting
5117,81048,Consulting
5118,63624,Banking and Finance
5119,62520,Agribusiness
5120,165672,Banking and Finance
5121,67344,HealthCare
5122,72156,Retail
5123,165672,Energy and Utility
5124,111000,Hospitality
5125,110664,Agribusiness
5126,249276,Energy and Utility
5127,105120,Manufacturing
5128,77988,Property
5129,60600,Transport
5130,60324,Accounting
5131,111000,Food and Beverages
5132,130008,Energy and Utility
5133,60324,HealthCare
5134,67680,Food and Beverages
5135,65520,Transport
5136,249276,Information Technology
5137,130740,Manufacturing
5138,82752,Marine
5139,92724,HealthCare
5140,112716,Transport
5141,217200,Data Storage
5142,153264,HealthCare
5143,112716,Design
5144,80868,Electronics
5145,62364,Transport
5146,67680,HealthCare
5147,86616,Service
5148,112716,Energy and Utility
5149,75012,HealthCare
5150,68040,Data Storage
5151,112716,Transport
5152,133224,Transport
5153,82860,Manufacturing
5154,65520,Media
5155,90228,Electronics
5156,393600,Marine
5157,129336,Transport
5158,133224,Energy and Utility
5159,150444,Logistics
5160,147996,Manufacturing
5161,112716,Media
5162,63420,Consulting
5163,90228,Diversified
5164,70092,Electronics
5165,249276,Manufacturing
5166,72000,Retail
5167,60600,Transport
5168,62160,Transport
5169,99984,Manufacturing
5170,78612,Banking and Finance
5171,110508,HealthCare
5172,63624,Information Technology
5173,62160,Consulting
5174,86616,Manufacturing
5175,82860,Diversified
5176,110700,Accounting
5177,96000,Retail
5178,69756,Banking and Finance
5179,86616,Banking and Finance
5180,82860,Transport
5181,60000,Security
