CustomerID,AnnualIncome,Industry,CustomerID-1,Nationality,SASNationality,EducationLevel,Gender,BirthDate,MaritalStatus,NoOfDependents,ResidentialType,PostalCode
6326,52000,HealthCare,6326,SG,SG,Secondary,M,7/28/1982,Single,0,HDB5,260004
6327,58000,Retail,6327,SG,SG,University,M,8/6/1982,Single,0,SDH,309946
6328,63000,Government,6328,SG,SG,Diploma,M,12/5/1981,Single,0,HDB5,550427
6329,83240,Transport,6329,SG,SG,Below Secondary,M,3/26/1986,Single,0,HDB5,680677
6330,71000,Government,6330,SG,SG,Post Secondary,M,12/1/1976,Single,0,HDB3,260004
6331,51000,Communications,6331,SG,SG,Secondary,M,8/28/1971,Single,0,HDB5,210672
6332,46000,Investment,6332,SG,SG,University,M,5/3/1976,Single,0,EC,238436
6333,73100,Manufacturing,6333,SG,SG,Diploma,F,10/14/1983,Married,3,TH,369825
6334,248000,Manufacturing,6334,SG,SG,Below Secondary,F,2/9/1976,Married,2,PC,669590
6335,80600,Communications,6335,SG,SG,Post Secondary,F,7/19/1978,Married,0,HDB4,588000
6336,80000,Information Technology,6336,SG,SG,Secondary,F,1/22/1987,Married,3,HDB4,310203
6337,62590,Diversified,6337,SG,SG,University,F,12/25/1976,Married,2,HDB5,560584
6338,107100,Transport,6338,SG,SG,Diploma,F,2/15/1971,Married,1,HDB3,530537
6339,33812,Food and Beverages,6339,SG,SG,Below Secondary,F,7/19/1970,Married,3,HDB3,670237
6340,47980,HealthCare,6340,SG,SG,Post Secondary,F,3/6/1975,Married,2,HDB3,520353
6341,132000,Transport,6341,SG,SG,Secondary,F,8/28/1975,Married,3,HDB4,605285
6342,89000,Transport,6342,SG,SG,University,F,5/23/1986,Married,1,HDB4,670101
6343,56800,Government,6343,SG,SG,Diploma,F,3/11/1972,Married,3,HDB5,730415
6344,104000,Property,6344,SG,SG,Below Secondary,F,7/14/1978,Married,2,PC,509373
6345,50000,Manufacturing,6345,SG,SG,Post Secondary,F,2/5/1989,Married,1,SDH,297813
6346,73600,Property,6346,SG,SG,Secondary,F,9/23/1987,Married,2,BUN,578050
6347,78500,Information Technology,6347,SG,SG,University,F,12/16/1970,Married,2,HDB5,821101
6348,73600,Energy and Utility,6348,SG,SG,Diploma,F,1/5/1974,Married,0,HDB3,530349
6349,54000,HealthCare,6349,SG,SG,Below Secondary,F,3/22/1976,Married,2,HDB4,605285
6350,53000,Communications,6350,SG,SG,Post Secondary,F,3/22/1975,Married,2,HDB5,760423
6351,78000,Communications,6351,SG,SG,Secondary,F,5/17/1983,Married,1,DH,487310
6352,73000,Manufacturing,6352,SG,SG,University,F,4/28/1982,Married,3,HDB5,608781
6353,79160,Transport,6353,SG,SG,Post Secondary,F,1/12/1975,Married,3,HDB3,530642
6354,65960,Manufacturing,6354,SG,SG,Secondary,F,8/27/1986,Married,2,HDB3,510428
6355,185000,Electronics,6355,SG,SG,University,F,4/14/1971,Married,2,HDB3,680406
6356,59000,Banking and Finance,6356,SG,SG,Diploma,F,2/15/1981,Married,3,HDB3,670120
6357,56000,Communications,6357,SG,SG,Post Secondary,F,11/29/1977,Married,3,HDB5,751467
6358,75000,HealthCare,6358,SG,SG,Secondary,F,8/2/1976,Married,3,HDB5,530911
6359,79000,Transport,6359,SG,SG,Post Secondary,F,8/16/1972,Married,3,HDB3,600331
6360,73100,Media,6360,SG,SG,Post Secondary,F,1/6/1974,Married,3,HDB4,600216
6361,52000,Accounting,6361,SG,SG,Secondary,F,5/19/1979,Married,1,HDB3,753504
6362,60000,Food and Beverages,6362,SG,SG,Post Secondary,F,5/28/1970,Married,2,HDB5,520310
6363,38000,Food and Beverages,6363,SG,SG,Post Secondary,F,7/27/1985,Married,1,HDB4,610005
6364,50300,Banking and Finance,6364,SG,SG,Secondary,F,6/12/1974,Married,1,HDB5,310254
6365,76000,Transport,6365,SG,SG,University,F,12/9/1977,Married,0,AP,738097
6366,50000,Food and Beverages,6366,SG,SG,Diploma,F,6/24/1972,Married,2,PC,738207
6367,150000,Diversified,6367,SG,SG,Below Secondary,F,11/22/1978,Married,0,HDB3,200815
6368,81900,Information Technology,6368,SG,SG,Post Secondary,F,3/14/1978,Married,0,HDB3,681692
6369,56360,Energy and Utility,6369,SG,SG,Secondary,F,8/11/1974,Married,3,BUN,567938
6370,56400,Manufacturing,6370,SG,SG,University,F,7/6/1989,Married,0,DH,789560
6371,111946,Banking and Finance,6371,SG,SG,Diploma,F,4/30/1986,Married,0,HDB4,411671
6372,55000,Information Technology,6372,SG,SG,Below Secondary,F,11/17/1986,Married,0,HDB5,200813
6373,62000,HealthCare,6373,SG,SG,Post Secondary,F,8/27/1977,Married,0,HDB3,541325
6374,90000,Manufacturing,6374,SG,SG,Secondary,F,4/30/1977,Married,0,SH,209712
6375,75000,Transport,6375,SG,SG,University,F,7/23/1970,Married,0,HDB3,320030
6376,52000,Marine,6376,SG,SG,Diploma,F,7/14/1987,Married,0,HDB4,680295
6377,96360,Banking and Finance,6377,SG,SG,Below Secondary,F,10/21/1977,Married,0,HDB3,670107
6378,51000,Manufacturing,6378,SG,SG,Post Secondary,F,12/14/1977,Married,0,HDB5,822104
6379,78000,Property,6379,SG,SG,Secondary,F,12/18/1982,Married,1,HDB3,120355
6380,60000,Electronics,6380,SG,SG,University,F,8/29/1975,Married,3,HDB4,637071
6381,43000,Food and Beverages,6381,SG,SG,Diploma,F,4/22/1975,Married,0,HDB3,760127
6382,96000,Energy and Utility,6382,SG,SG,Below Secondary,F,10/11/1971,Married,0,HDB4,429014
6383,69000,Diversified,6383,SG,SG,Post Secondary,F,6/24/1975,Married,0,HDB3,680704
6384,78000,Transport,6384,SG,SG,Secondary,F,5/22/1987,Married,0,HDB3,650368
6385,74000,Transport,6385,SG,SG,University,F,1/19/1985,Married,0,HDB3,390034
6386,52300,Education,6386,SG,SG,Diploma,F,2/11/1974,Married,2,HDB3,541223
6387,39650,Food and Beverages,6387,SG,SG,Below Secondary,M,3/28/1981,Married,3,HDB4,644273
6388,43265,Service,6388,SG,SG,Post Secondary,M,4/22/1975,Married,2,HDB4,680119
6389,201200,Transport,6389,SG,SG,Secondary,M,8/28/1982,Married,1,HDB5,510251
6390,52080,Banking and Finance,6390,SG,SG,University,M,2/15/1979,Married,3,HDB3,90021
6391,64359,Agribusiness,6391,SG,SG,Diploma,M,3/30/1979,Married,1,HDB3,460029
6392,75000,Property,6392,SG,SG,Below Secondary,M,6/18/1988,Married,0,HDB5,760750
6393,43000,Manufacturing,6393,SG,SG,Post Secondary,M,9/5/1986,Married,0,HDB5,538683
6394,77000,HealthCare,6394,SG,SG,Secondary,M,2/8/1981,Married,0,HDB3,550243
6395,46890,Service,6395,SG,SG,University,M,11/20/1975,Married,0,HDB5,680448
6396,54000,Property,6396,SG,SG,Diploma,M,1/27/1971,Married,0,HDB5,460014
6397,48500,Property,6397,SG,SG,Below Secondary,M,3/13/1971,Married,0,PC,574044
6398,123500,HealthCare,6398,SG,SG,Post Secondary,M,7/22/1971,Married,0,HDB3,680210
6399,45000,Communications,6399,SG,SG,Secondary,M,8/22/1977,Married,0,HDB5,200029
6400,45000,Energy and Utility,6400,SG,SG,University,M,1/26/1979,Married,1,EC,329112
6401,51010,Information Technology,6401,SG,SG,Diploma,M,2/18/1972,Married,0,HDB5,200813
6402,78600,Design,6402,SG,SG,Below Secondary,M,1/31/1977,Married,1,TH,329049
6403,52000,Retail,6403,SG,SG,Post Secondary,M,6/22/1975,Married,3,HDB5,760819
6404,74236,Investment,6404,SG,SG,Secondary,M,3/31/1984,Married,2,HDB4,510101
6405,100000,Information Technology,6405,SG,SG,University,M,7/26/1984,Married,1,HDB5,730709
6406,49000,Property,6406,SG,SG,Post Secondary,M,2/17/1989,Married,1,HDB4,610005
6407,45000,Retail,6407,SG,SG,Secondary,M,11/19/1989,Married,0,PC,528801
6408,56800,Manufacturing,6408,SG,SG,University,M,9/30/1974,Married,1,AP,458756
6409,52000,Government,6409,SG,SG,Diploma,M,7/12/1980,Married,3,HDB5,670474
6410,49850,Manufacturing,6410,SG,SG,Post Secondary,M,4/14/1970,Married,1,HDB3,550403
6411,43200,Food and Beverages,6411,SG,SG,Secondary,M,6/28/1987,Married,3,HDB3,210037
6412,43000,Communications,6412,SG,SG,Post Secondary,M,2/10/1972,Married,1,HDB5,733786
6413,58962,Retail,6413,SG,SG,Post Secondary,M,9/14/1972,Married,2,HDB3,823641
6414,54000,Agribusiness,6414,SG,SG,Secondary,M,9/21/1975,Married,2,HDB5,760836
6415,96000,Media,6415,SG,SG,Post Secondary,M,11/13/1975,Married,3,PC,600124
6416,81000,Security,6416,SG,SG,Post Secondary,M,10/26/1971,Married,1,HDB5,730004
6417,47000,Security,6417,SG,SG,Secondary,M,11/5/1970,Married,3,HDB3,537984
6418,150000,Diversified,6418,SG,SG,University,M,11/16/1984,Married,1,DH,688322
6419,65230,Transport,6419,SG,SG,Diploma,M,6/27/1976,Married,1,PC,207226
6420,46000,Food and Beverages,6420,SG,SG,Below Secondary,M,9/24/1980,Single,0,HDB3,329856
6421,39680,Investment,6421,SG,SG,Post Secondary,M,5/13/1970,Married,0,HDB3,670626
6422,78000,Transport,6422,SG,SG,Secondary,M,8/16/1988,Married,1,HDB3,684687
6423,81000,Property,6423,SG,SG,University,M,6/28/1976,Married,3,HDB5,520107
6424,83320,Logistics,6424,SG,SG,Diploma,M,11/22/1986,Married,3,HDB5,640744
6425,54000,Agribusiness,6425,SG,SG,Below Secondary,M,6/19/1980,Married,3,DH,658571
6426,78000,Diversified,6426,SG,SG,Post Secondary,M,5/10/1976,Married,1,HDB5,760175
6427,53000,Manufacturing,6427,SG,SG,Secondary,M,12/5/1980,Married,0,HDB3,460530
6428,135000,Transport,6428,SG,SG,University,M,8/1/1976,Married,2,HDB3,510749
6429,249440,Consulting,6429,SG,SG,Diploma,M,5/13/1971,Married,2,HDB4,590003
6430,75000,Logistics,6430,SG,SG,Below Secondary,M,10/29/1979,Single,0,HDB5,733788
6431,104100,Transport,6431,SG,SG,Post Secondary,M,11/26/1984,Single,0,HDB5,730318
6432,48500,Manufacturing,6432,SG,SG,Secondary,M,4/28/1975,Single,0,HDB5,640532
6433,73640,Information Technology,6433,SG,SG,University,M,8/8/1980,Single,0,HDB4,120359
6434,107200,Consulting,6434,SG,SG,Diploma,M,5/7/1985,Single,0,HDB3,210009
6435,48000,Food and Beverages,6435,SG,SG,Below Secondary,M,10/26/1976,Single,0,HDB3,530419
6436,45600,HealthCare,6436,SG,SG,Post Secondary,M,3/4/1983,Single,0,HDB5,142032
6437,60000,Banking and Finance,6437,SG,SG,Secondary,M,8/18/1980,Single,0,HDB4,600265
6438,33000,Food and Beverages,6438,SG,SG,University,M,8/23/1982,Single,0,HDB3,200814
6439,135000,Design,6439,SG,SG,Diploma,M,11/8/1978,Single,0,HDB4,600205
6440,201280,Manufacturing,6440,SG,SG,Below Secondary,M,10/15/1971,Single,0,HDB3,610348
6441,60000,Manufacturing,6441,SG,SG,Post Secondary,M,1/9/1986,Married,0,HDB3,640735
6442,60000,Manufacturing,6442,SG,SG,Secondary,M,7/11/1971,Married,0,HDB5,550530
6443,42000,Information Technology,6443,SG,SG,University,M,5/29/1971,Married,2,HDB3,680679
6444,52160,Transport,6444,SG,SG,Diploma,M,9/26/1976,Married,1,AP,431014
6445,80600,Manufacturing,6445,SG,SG,Below Secondary,M,11/5/1973,Married,0,TH,578964
6446,56800,Property,6446,SG,SG,Post Secondary,M,9/6/1977,Married,0,HDB3,160125
6447,58000,Media,6447,SG,SG,Secondary,F,5/18/1987,Single,0,HDB5,440028
6448,46080,Food and Beverages,6448,SG,SG,University,F,7/30/1974,Married,0,HDB3,680635
6449,42000,Information Technology,6449,SG,SG,Diploma,F,5/14/1971,Married,1,HDB3,682296
6450,45800,Design,6450,SG,SG,Below Secondary,F,3/18/1984,Married,3,PC,509000
6451,51000,Security,6451,SG,SG,Post Secondary,F,7/8/1973,Married,0,HDB3,544324
6452,41280,Transport,6452,SG,SG,Secondary,F,4/26/1984,Married,2,HDB3,670406
6453,53040,Transport,6453,SG,SG,University,F,8/15/1976,Single,0,HDB4,680283
6454,150000,Energy and Utility,6454,SG,SG,Diploma,F,5/11/1970,Married,2,HDB3,162006
6455,56400,Information Technology,6455,SG,SG,Below Secondary,F,10/10/1984,Married,1,HDB5,730026
6456,57040,Information Technology,6456,SG,SG,Post Secondary,F,9/30/1987,Married,3,HDB5,734689
6457,73000,Property,6457,SG,SG,Secondary,F,4/19/1977,Married,3,HDB4,610008
6458,47520,Transport,6458,SG,SG,University,F,8/31/1979,Married,1,HDB5,760366
6459,46080,Information Technology,6459,SG,SG,Post Secondary,F,9/20/1981,Married,1,HDB4,210012
6460,78000,HealthCare,6460,SG,SG,Secondary,F,6/28/1985,Single,0,SH,668306
6461,42000,Food and Beverages,6461,SG,SG,University,F,2/15/1976,Married,1,HDB5,730103
6462,90000,Investment,6462,SG,SG,Diploma,F,11/24/1984,Married,1,HDB3,670535
6463,76000,Transport,6463,SG,SG,Post Secondary,F,12/24/1982,Married,2,HDB5,570221
6464,81000,Accounting,6464,SG,SG,Secondary,F,6/22/1975,Married,2,PC,669598
6465,42000,Security,6465,SG,SG,Post Secondary,F,1/26/1972,Married,2,HDB5,822109
6466,50000,Diversified,6466,SG,SG,Post Secondary,F,1/13/1976,Married,3,HDB4,614138
6467,81000,Retail,6467,SG,SG,Secondary,F,8/23/1977,Single,0,HDB4,680514
6468,105000,Logistics,6468,SG,SG,Post Secondary,F,9/30/1971,Single,0,HDB4,600314
6469,85000,Investment,6469,SG,SG,Post Secondary,F,6/17/1973,Single,0,HDB3,470143
6470,129500,Manufacturing,6470,SG,SG,Secondary,F,3/10/1988,Single,0,HDB3,680443
6471,75000,HealthCare,6471,SG,SG,University,F,4/23/1972,Married,0,HDB4,760275
6472,51000,Communications,6472,SG,SG,Diploma,F,3/1/1979,Married,1,HDB3,670509
6473,50000,Communications,6473,SG,SG,Below Secondary,F,8/21/1977,Married,3,HDB3,530652
6474,61000,Banking and Finance,6474,SG,SG,Post Secondary,F,6/18/1987,Married,2,HDB4,200001
6475,47600,Transport,6475,SG,SG,Secondary,F,1/28/1985,Married,0,HDB3,530694
6476,53000,Manufacturing,6476,SG,SG,University,F,11/22/1979,Married,0,HDB4,382114
6477,63000,HealthCare,6477,SG,SG,Diploma,F,7/29/1979,Married,0,HDB5,540107
6478,47000,Manufacturing,6478,SG,SG,Below Secondary,F,11/26/1978,Single,0,HDB3,200808
6479,49000,Banking and Finance,6479,SG,SG,Post Secondary,F,5/13/1970,Married,2,HDB3,680526
6480,53680,Transport,6480,SG,SG,Secondary,F,12/25/1975,Married,0,HDB3,530551
6481,44560,Transport,6481,SG,SG,University,F,4/2/1970,Married,2,HDB5,431014
6482,59000,Retail,6482,SG,SG,Diploma,F,5/14/1971,Married,0,HDB3,670403
6483,42000,Investment,6483,SG,SG,Below Secondary,F,2/22/1978,Married,0,HDB5,200804
6484,42000,Design,6484,SG,SG,Post Secondary,F,3/25/1984,Married,0,HDB5,521894
6485,73000,Transport,6485,SG,SG,Secondary,F,10/4/1987,Single,0,PC,689861
6486,59632,Manufacturing,6486,SG,SG,University,F,12/18/1984,Married,1,SDH,307421
6487,48000,Investment,6487,SG,SG,Diploma,F,4/23/1988,Married,3,HDB4,530132
6488,59800,Communications,6488,SG,SG,Below Secondary,F,5/3/1986,Married,2,HDB4,560649
6489,59280,Information Technology,6489,SG,SG,Post Secondary,F,11/17/1982,Married,0,HDB5,570117
6490,53000,Energy and Utility,6490,SG,SG,Secondary,F,9/23/1986,Married,0,AP,218817
6491,81000,HealthCare,6491,SG,SG,University,F,6/22/1971,Single,0,HDB4,560119
6492,42000,Banking and Finance,6492,SG,SG,Diploma,F,6/24/1978,Married,0,HDB5,520303
6493,249600,Communications,6493,SG,SG,Below Secondary,F,1/3/1975,Married,2,HDB5,140143
6494,46100,Investment,6494,SG,SG,Post Secondary,F,4/14/1978,Married,3,HDB4,440004
6495,43000,Property,6495,SG,SG,Secondary,F,9/25/1977,Single,0,HDB3,643271
6496,50000,Retail,6496,SG,SG,University,F,7/26/1989,Single,0,HDB4,570156
6497,83000,Investment,6497,SG,SG,Diploma,F,3/11/1978,Married,0,HDB5,530462
6498,67000,Communications,6498,SG,SG,Below Secondary,F,2/14/1987,Married,3,HDB2,760351
6499,54000,Retail,6499,SG,SG,Post Secondary,F,12/5/1988,Single,0,HDB3,640623
6500,65000,Information Technology,6500,SG,SG,Secondary,F,1/26/1971,Married,0,HDB4,641495
6501,78000,Property,6501,SG,SG,University,F,12/10/1977,Married,0,HDB4,637071
6502,42000,Manufacturing,6502,SG,SG,Diploma,F,10/26/1975,Married,0,HDB3,530837
6503,103200,Consulting,6503,SG,SG,Below Secondary,F,5/12/1985,Married,1,SH,310190
6504,50640,Information Technology,6504,SG,SG,Post Secondary,F,1/15/1975,Married,3,HDB5,641685
6505,53000,Electronics,6505,SG,SG,Secondary,F,6/13/1975,Single,0,HDB3,550407
6506,51000,Transport,6506,SG,SG,University,F,4/19/1971,Married,0,HDB5,530955
6507,81320,Transport,6507,SG,SG,Diploma,M,1/2/1972,Married,0,HDB5,540254
6508,58100,Investment,6508,SG,SG,Below Secondary,M,1/13/1986,Married,0,HDB3,670615
6509,199000,Investment,6509,SG,SG,Post Secondary,M,7/16/1985,Married,0,HDB5,200002
6510,73800,HealthCare,6510,SG,SG,Secondary,M,6/29/1985,Single,0,HDB4,543226
6511,97000,Investment,6511,SG,SG,University,M,9/9/1975,Single,0,PC,297820
6512,58000,Information Technology,6512,SG,SG,Post Secondary,M,4/5/1970,Single,0,HDB3,670201
6513,43440,Manufacturing,6513,SG,SG,Secondary,M,2/23/1987,Single,0,SH,217959
6514,104600,Property,6514,SG,SG,University,M,3/13/1987,Married,0,HDB5,684485
6515,52320,Communications,6515,SG,SG,Diploma,M,4/10/1984,Married,0,HDB4,527450
6516,56000,HealthCare,6516,SG,SG,Post Secondary,M,1/10/1975,Single,0,HDB4,530512
6517,48120,Information Technology,6517,SG,SG,Secondary,M,5/1/1970,Married,0,AP,148957
6518,60000,Consulting,6518,SG,SG,Post Secondary,M,2/4/1986,Married,0,HDB3,530334
6519,52000,Transport,6519,SG,SG,Post Secondary,M,8/27/1984,Married,0,SDH,268158
6520,80600,Manufacturing,6520,SG,SG,Secondary,M,7/18/1981,Married,0,HDB4,380117
6521,77000,Investment,6521,SG,SG,Post Secondary,M,2/10/1976,Single,0,HDB5,760862
6522,56440,Information Technology,6522,SG,SG,Post Secondary,M,11/23/1973,Married,0,HDB3,520836
6523,68000,Transport,6523,SG,SG,Secondary,M,5/17/1970,Married,1,HDB3,730179
6524,35000,Food and Beverages,6524,SG,SG,University,M,12/5/1973,Married,2,HDB5,520389
6525,47000,HealthCare,6525,SG,SG,Diploma,M,4/21/1979,Married,1,HDB5,590007
6526,250000,Electronics,6526,SG,SG,Below Secondary,M,1/12/1977,Married,3,HDB5,732690
6527,32666,Banking and Finance,6527,SG,SG,Post Secondary,M,10/5/1976,Married,0,PC,600124
6528,55000,Communications,6528,SG,SG,Secondary,M,3/13/1981,Married,0,HDB4,380131
6529,57000,Property,6529,SG,SG,University,M,2/26/1975,Married,2,EC,569764
6530,55000,Manufacturing,6530,SG,SG,Diploma,M,8/26/1973,Married,1,HDB4,510190
6531,31899,Communications,6531,SG,SG,Below Secondary,M,12/5/1980,Married,3,HDB4,670155
6532,102300,HealthCare,6532,SG,SG,Post Secondary,M,9/17/1988,Married,1,SDH,278684
6533,44000,Security,6533,SG,SG,Secondary,M,10/8/1989,Married,1,HDB5,211014
6534,45000,Diversified,6534,SG,SG,University,M,3/22/1980,Single,0,HDB4,680004
6535,81000,Transport,6535,SG,SG,Diploma,M,7/14/1977,Single,0,HDB3,610008
6536,58000,Agribusiness,6536,SG,SG,Below Secondary,M,12/14/1978,Married,1,HDB4,570022
6537,59000,Information Technology,6537,SG,SG,Post Secondary,M,11/11/1973,Married,2,HDB4,541119
6538,139700,Communications,6538,SG,SG,Secondary,M,5/11/1986,Married,1,HDB4,470108
6539,69100,Energy and Utility,6539,SG,SG,University,M,2/17/1980,Married,2,HDB5,730519
6540,73000,Media,6540,SG,SG,Diploma,M,4/17/1988,Married,0,PC,259910
6541,49600,Communications,6541,SG,SG,Below Secondary,M,8/28/1985,Married,2,BUN,549423
6542,30596,Manufacturing,6542,SG,SG,Post Secondary,M,7/3/1983,Married,0,HDB3,543206
6543,50000,Security,6543,SG,SG,Secondary,M,8/13/1974,Married,2,HDB3,530235
6544,31200,Hospitality,6544,SG,SG,University,M,7/19/1989,Married,1,HDB4,541203
6545,52000,Manufacturing,6545,SG,SG,Diploma,M,2/21/1970,Married,0,HDB5,530320
6546,28656,Accounting,6546,SG,SG,Below Secondary,M,10/1/1982,Married,1,HDB5,200816
6547,58000,Marine,6547,SG,SG,Post Secondary,M,10/21/1970,Married,1,HDB4,520031
6548,47600,Security,6548,SG,SG,Secondary,M,1/16/1986,Single,0,HDB3,550144
6549,53000,Manufacturing,6549,SG,SG,University,M,2/6/1973,Single,0,PC,138685
6550,29600,Communications,6550,SG,SG,Diploma,M,12/4/1975,Single,0,HDB4,530438
6551,54000,Government,6551,SG,SG,Below Secondary,M,1/7/1971,Single,0,HDB4,400340
6552,48000,Design,6552,SG,SG,Post Secondary,M,10/28/1987,Single,0,HDB5,160091
6553,35000,Logistics,6553,SG,SG,Secondary,M,8/29/1985,Single,0,HDB5,200805
6554,55000,Manufacturing,6554,SG,SG,University,M,4/5/1985,Single,0,HDB5,698930
6555,53000,Electronics,6555,SG,SG,Diploma,M,6/13/1972,Single,0,PC,229159
6556,79000,Transport,6556,SG,SG,Below Secondary,M,2/27/1985,Married,3,HDB3,380128
6557,79500,HealthCare,6557,SG,SG,Post Secondary,M,1/19/1972,Married,2,HDB4,680612
6558,50960,HealthCare,6558,SG,SG,Secondary,M,2/15/1977,Married,0,EC,88642
6559,48600,Data Storage,6559,SG,SG,University,M,8/2/1974,Married,3,HDB3,730508
6560,43000,Security,6560,SG,SG,Diploma,M,5/5/1988,Married,2,HDB4,570442
6561,56520,Information Technology,6561,SG,SG,Below Secondary,M,12/18/1984,Married,1,SDH,215888
6562,73590,Transport,6562,SG,SG,Post Secondary,M,8/12/1973,Married,3,HDB4,380116
6563,83000,Property,6563,SG,SG,Secondary,M,9/2/1985,Married,2,HDB5,760350
6564,73000,Manufacturing,6564,SG,SG,University,M,3/3/1986,Married,3,SDH,276857
6565,105000,Energy and Utility,6565,SG,SG,Post Secondary,M,4/6/1981,Married,1,HDB4,380119
6566,35800,Manufacturing,6566,SG,SG,Secondary,M,10/6/1980,Married,3,HDB5,520155
6567,79560,Entertainment,6567,SG,SG,University,M,8/9/1973,Married,2,HDB5,680449
6568,69880,Service,6568,SG,SG,Diploma,M,1/13/1981,Married,1,HDB4,730637
6569,48000,Diversified,6569,SG,SG,Post Secondary,M,3/1/1980,Married,2,PC,575577
6570,78000,Transport,6570,SG,SG,Secondary,M,7/6/1972,Married,2,TH,328152
6571,75000,Communications,6571,SG,SG,Post Secondary,M,6/30/1987,Married,0,HDB5,381111
6572,81000,Transport,6572,SG,SG,Post Secondary,M,10/27/1973,Married,2,HDB3,612337
6573,107600,Security,6573,SG,SG,Secondary,M,7/27/1987,Married,2,HDB3,520874
6574,92000,Electronics,6574,SG,SG,Post Secondary,M,2/12/1970,Married,1,HDB3,600411
6575,58000,Information Technology,6575,SG,SG,Post Secondary,M,10/28/1978,Married,3,HDB4,570023
6576,52100,Media,6576,SG,SG,Secondary,M,1/13/1978,Married,3,HDB5,530960
6577,76000,Accounting,6577,SG,SG,University,M,3/31/1982,Married,2,HDB5,370054
6578,199000,Information Technology,6578,SG,SG,Diploma,M,2/13/1976,Married,2,HDB3,510752
6579,41400,HealthCare,6579,SG,SG,Below Secondary,M,12/30/1973,Married,3,HDB5,211671
6580,52000,Communications,6580,SG,SG,Post Secondary,M,7/31/1976,Married,3,HDB3,521862
6581,52300,HealthCare,6581,SG,SG,Secondary,M,12/1/1989,Married,3,HDB5,310257
6582,212000,Electronics,6582,SG,SG,University,M,5/10/1981,Married,3,PC,519496
6583,83000,Marine,6583,SG,SG,Diploma,M,2/12/1988,Married,3,PC,529869
6584,52000,Investment,6584,SG,SG,Below Secondary,M,12/13/1980,Married,1,HDB3,200807
6585,58800,Retail,6585,SG,SG,Post Secondary,M,1/30/1988,Married,2,HDB5,440031
6586,74080,Manufacturing,6586,SG,SG,Secondary,M,11/18/1984,Married,1,PC,519496
6587,72000,Energy and Utility,6587,SG,SG,University,M,3/6/1984,Married,1,HDB3,530830
6588,79000,Investment,6588,SG,SG,Diploma,M,7/5/1979,Married,0,HDB5,300069
6589,78000,Transport,6589,SG,SG,Below Secondary,M,11/10/1985,Married,2,SDH,309946
6590,42000,Transport,6590,SG,SG,Post Secondary,M,4/26/1977,Married,0,HDB3,650157
6591,51000,Education,6591,SG,SG,Secondary,M,1/28/1973,Married,0,HDB5,760622
6592,42000,Education,6592,SG,SG,University,M,6/13/1980,Married,3,HDB3,210013
6593,75923,Transport,6593,SG,SG,Diploma,M,7/9/1988,Married,0,HDB3,680668
6594,41000,Retail,6594,SG,SG,Below Secondary,M,3/19/1985,Married,0,HDB5,560111
6595,55000,Information Technology,6595,SG,SG,Post Secondary,M,1/10/1990,Married,0,HDB5,640534
6596,47040,Security,6596,SG,SG,Secondary,M,10/28/1970,Married,0,HDB4,530572
6597,43500,Diversified,6597,SG,SG,University,F,10/18/1985,Married,0,HDB3,530693
6598,81900,Transport,6598,SG,SG,Diploma,F,3/2/1984,Married,0,HDB2,541268
6599,42000,Investment,6599,SG,SG,Below Secondary,F,7/16/1975,Married,0,HDB3,550546
6600,52000,Transport,6600,SG,SG,Post Secondary,F,2/22/1972,Married,0,HDB3,685296
6601,73920,Information Technology,6601,SG,SG,Secondary,F,3/21/1978,Married,0,HDB5,100045
6602,59680,Transport,6602,SG,SG,University,F,11/3/1981,Married,1,HDB3,320097
6603,50000,Communications,6603,SG,SG,Diploma,F,10/21/1985,Married,3,EC,470103
6604,104400,HealthCare,6604,SG,SG,Below Secondary,F,6/1/1971,Married,0,HDB3,400415
6605,123749,Manufacturing,6605,SG,SG,Post Secondary,F,1/22/1977,Married,0,HDB4,310051
6606,150000,Property,6606,SG,SG,Secondary,F,5/3/1976,Married,0,HDB3,550514
6607,82900,Property,6607,SG,SG,University,F,2/8/1977,Married,0,HDB5,520945
6608,78000,Communications,6608,SG,SG,Diploma,F,9/30/1985,Married,0,HDB4,640622
6609,42000,Communications,6609,SG,SG,Below Secondary,F,10/24/1972,Married,2,HDB5,752469
6610,52000,Design,6610,SG,SG,Post Secondary,F,7/27/1976,Married,3,HDB3,141081
6611,150000,Manufacturing,6611,SG,SG,Secondary,F,10/3/1974,Married,2,HDB3,570263
6612,201000,Transport,6612,SG,SG,University,F,6/27/1971,Married,1,PC,669598
6613,42480,Energy and Utility,6613,SG,SG,Diploma,F,10/12/1987,Married,3,HDB3,370019
6614,42000,Investment,6614,SG,SG,Below Secondary,F,1/1/1977,Married,1,HDB3,654289
6615,32496,Media,6615,SG,SG,Post Secondary,F,7/16/1972,Married,0,HDB3,310248
6616,42000,Transport,6616,SG,SG,Secondary,F,10/11/1983,Married,0,HDB3,530429
6617,52300,Retail,6617,SG,SG,University,F,12/30/1983,Married,0,HDB4,510210
6618,46100,Food and Beverages,6618,SG,SG,Post Secondary,F,10/21/1971,Married,0,HDB4,541157
6619,217000,Investment,6619,SG,SG,Secondary,F,9/20/1988,Married,0,HDB4,600004
6620,89000,Manufacturing,6620,SG,SG,University,F,3/11/1989,Married,0,HDB4,380011
